* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS with no timing reference
* Dated: Apr 30, 2026 7:38:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 80.2 dB
* Note: ; 2xJBL_EON715, 2xPRX800,, basy 3h, vysky0
* Measurement: L+R industra_mejdan Apr 30
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1148.613770 75.754 146.3468
1156.937134 75.644 125.2721
1165.320801 75.710 107.3844
1173.765137 75.900 92.3602
1182.270752 76.147 79.7854
1190.838013 76.438 69.3685
1199.467285 76.802 60.6827
1208.159180 77.255 53.0843
1216.913940 77.761 45.9957
1225.732178 78.253 39.0704
1234.614380 78.673 32.1752
1243.560913 78.997 25.3419
1252.572266 79.236 18.6460
1261.648926 79.417 11.9873
1270.791382 79.544 5.0828
1280.000000 79.585 -2.2864
1289.275391 79.494 -10.0722
1298.618042 79.258 -18.0134
1308.028320 78.917 -25.9346
1317.506836 78.533 -33.9557
1327.054077 78.141 -42.4382
1336.670410 77.738 -51.7057
1346.356567 77.312 -61.9154
1356.112793 76.876 -73.5169
1365.939697 76.460 -92.9273
1375.837891 76.112 -216.3619
1385.807739 75.887 -253.1110
1395.849854 75.824 -259.6116
1405.964844 75.923 -263.8476
1416.152954 76.145 -268.4409
1426.415039 76.429 -273.6074
1436.751465 76.734 -278.9846
1447.162720 77.027 -284.3424
1457.649414 77.283 -289.5575
1468.212158 77.483 -294.5734
1478.851440 77.616 -299.3468
1489.567871 77.674 -303.8195
1500.361816 77.649 -307.9151
1511.234131 77.531 -311.4489
1522.185059 77.324 -314.0239
1533.215454 77.072 -315.0944
1544.325806 76.863 -314.2018
1555.516602 76.796 -311.5439
1566.788574 76.914 -308.4687
1578.142090 77.161 -306.6144
1589.578003 77.432 -306.5067
1601.096680 77.659 -307.6972
1612.698975 77.824 -309.6894
1624.385254 77.941 -312.3225
1636.156250 78.028 -315.6048
1648.012451 78.082 -319.5853
1659.954590 78.077 -324.3159
1671.983398 77.968 -329.7533
1684.099243 77.717 -335.6367
1696.302856 77.315 -341.5889
1708.594971 76.783 -347.2747
1720.976196 76.158 -352.4251
1733.447144 75.493 -356.6350
1746.008423 74.859 -358.8966
1758.660645 74.362 -355.4116
1771.404663 74.131 -327.1087
1784.240967 74.229 -254.9513
1797.170288 74.588 -238.5867
1810.193359 75.060 -239.4792
1823.310791 75.523 -244.9106
1836.523193 75.955 -251.9566
1849.831421 76.403 -259.6273
1863.236084 76.898 -267.8563
1876.737793 77.401 -276.9329
1890.337524 77.840 -287.0769
1904.035645 78.150 -298.3304
1917.833008 78.297 -310.6402
1931.730469 78.275 -323.8753
1945.728638 78.112 -337.8297
1959.828125 77.870 -352.3200
1974.029907 77.619 -367.2256
1988.334473 77.394 -382.4065
2002.742798 77.171 -397.5432
2017.255493 76.900 -412.0944
2031.873291 76.565 -425.5743
2046.597168 76.174 -437.7867
2061.427734 75.724 -448.6247
2076.365479 75.210 -457.7950
2091.411865 74.658 -464.8875
2106.566895 74.141 -469.6930
2121.832031 73.735 -472.1918
2137.207764 73.475 -472.2071
2152.694824 73.369 -469.3572
2168.294189 73.417 -463.3994
2184.006592 73.616 -454.7018
2199.832764 73.944 -445.6392
2215.773682 74.326 -439.2762
2231.830078 74.675 -435.9940
2248.002686 74.955 -434.2816
2264.292725 75.192 -433.1353
2280.700684 75.427 -432.3951
2297.227539 75.686 -431.9020
2313.874268 75.991 -431.4843
2330.641602 76.343 -431.3680
2347.530273 76.704 -431.8971
2364.541504 77.037 -433.0402
2381.676025 77.339 -434.5934
2398.934570 77.620 -436.4939
2416.318359 77.881 -438.7107
2433.827881 78.113 -441.1792
2451.464355 78.311 -443.8567
2469.228760 78.464 -446.8391
2487.121826 78.528 -450.2671
2505.144531 78.440 -454.0199
2523.297852 78.167 -457.6650
2541.582764 77.732 -460.7672
2560.000000 77.194 -463.1994
2578.550781 76.588 -465.0854
2597.236084 75.905 -466.3883
2616.056641 75.124 -466.3562
2635.013672 74.276 -463.4179
2654.108154 73.468 -455.7162
2673.340820 72.846 -442.9997
2692.713135 72.516 -428.4891
2712.225586 72.483 -415.9090
2731.879395 72.676 -406.4937
2751.675781 73.008 -400.3368
2771.615479 73.403 -397.3625
2791.699707 73.783 -397.0892
2811.929688 74.089 -398.6389
2832.305908 74.292 -401.1176
2852.830078 74.378 -403.7408
2873.502930 74.343 -405.6782
2894.325439 74.220 -406.4052
2915.298828 74.075 -406.3689
2936.424316 73.956 -406.3345
2957.702881 73.896 -406.6953
2979.135742 73.918 -407.9323
3000.723633 74.028 -411.5320
3022.468262 74.197 -419.6600
3044.370117 74.359 -434.5181
3066.430908 74.444 -458.5678
3088.651611 74.416 -491.4242
3111.033203 74.289 -523.0093
3133.577148 74.116 -545.2064
3156.284180 73.961 -559.5215
3179.156006 73.889 -568.7925
3202.193359 73.949 -574.8797
3225.397949 74.148 -579.1402
3248.770508 74.441 -582.4837
3272.312500 74.760 -585.4169
3296.024902 75.035 -588.1796
3319.909180 75.210 -590.9007
3343.966797 75.228 -593.4188
3368.198486 75.059 -594.6685
3392.605713 74.760 -592.4986
3417.189941 74.495 -584.0184
3441.952393 74.471 -568.0786
3466.894287 74.810 -550.6119
3492.016846 75.450 -539.2737
3517.321289 76.218 -534.4758
3542.809326 76.956 -533.6005
3568.481934 77.569 -534.6452
3594.340576 78.016 -536.4351
3620.386719 78.301 -538.1850
3646.621582 78.469 -539.3914
3673.046387 78.574 -539.8282
3699.662842 78.662 -539.3950
3726.472168 78.767 -537.9183
3753.475586 78.943 -535.3019
3780.675049 79.249 -531.8990
3808.071289 79.707 -528.6297
3835.666016 80.265 -526.5129
3863.460938 80.818 -526.0707
3891.457275 81.257 -527.2314
3919.656250 81.501 -529.4822
3948.059814 81.523 -532.0197
3976.668945 81.347 -533.9088
4005.485596 81.048 -534.0649
4034.510986 80.763 -531.3666
4063.746582 80.651 -525.1727
4093.194336 80.812 -516.5164
4122.855469 81.208 -508.6777
4152.730957 81.695 -504.4934
4182.823730 82.114 -504.1954
4213.133789 82.373 -506.5552
4243.664062 82.445 -510.3960
4274.415527 82.315 -514.9156
4305.389648 81.963 -519.3134
4336.588379 81.390 -522.4078
4368.013184 80.653 -522.3080
4399.665527 79.880 -516.1185
4431.547363 79.261 -501.8506
4463.660156 78.946 -485.4032
4496.005371 78.921 -475.9997
4528.585449 79.016 -473.9005
4561.401367 79.036 -475.8149
4594.455078 78.865 -479.1200
4627.748535 78.473 -481.7167
4661.283203 77.915 -481.2366
4695.060547 77.335 -474.9022
4729.083008 76.929 -462.3921
4763.352051 76.833 -450.3685
4797.869141 77.010 -445.3336
4832.636719 77.293 -447.0846
4867.655762 77.515 -453.5442
4902.928711 77.583 -463.3546
4938.457520 77.480 -476.0851
4974.243652 77.230 -492.1980
5010.289062 76.868 -513.2119
5046.595703 76.421 -541.4504
5083.165527 75.907 -576.4263
5120.000000 75.359 -609.3400
5157.101562 74.850 -632.1128
5194.472168 74.491 -639.5264
5232.113281 74.384 -584.1633
5270.027344 74.561 -533.9769
5308.216309 74.967 -535.4327
5346.681641 75.506 -541.3552
5385.426270 76.086 -547.7341
5424.451172 76.629 -553.6335
5463.758789 77.072 -558.6308
5503.351562 77.385 -562.1675
5543.230957 77.588 -563.3365
5583.399414 77.752 -560.9376
5623.859375 77.986 -554.2365
5664.611816 78.391 -544.9630
5705.660156 78.965 -537.1129
5747.005859 79.594 -532.8619
5788.650879 80.134 -531.6206
5830.597656 80.502 -531.9134
5872.848633 80.690 -532.5428
5915.405762 80.727 -532.8186
5958.271484 80.650 -532.3142
6001.447266 80.491 -530.6505
6044.936523 80.290 -527.4980
6088.740234 80.093 -522.7075
6132.861816 79.959 -516.6755
6177.303223 79.924 -510.3935
6222.066406 79.974 -504.8519
6267.154297 80.058 -500.5153
6312.568359 80.118 -497.2798
6358.312012 80.119 -494.7115
6404.386719 80.056 -492.4388
6450.795898 79.937 -490.3243
6497.541016 79.756 -488.3847
6544.625000 79.495 -486.5851
6592.049805 79.131 -484.6737
6639.818359 78.667 -482.2236
6687.933594 78.143 -478.9409
6736.396973 77.610 -475.0249
6785.211426 77.087 -471.1156
6834.379883 76.546 -467.6945
6883.904785 75.965 -464.6352
6933.788574 75.368 -461.7058
6984.033691 74.820 -459.2607
7034.642578 74.404 -458.4113
7085.618652 74.196 -460.4839
7136.963867 74.254 -466.3425
7188.681152 74.615 -475.9678
7240.773438 75.269 -487.8353
7293.243164 76.152 -499.2406
7346.092773 77.171 -508.5469
7399.325684 78.228 -515.7820
7452.944336 79.239 -521.6098
7506.951172 80.132 -526.5001
7561.350098 80.867 -530.4582
7616.142578 81.444 -533.2105
7671.332031 81.910 -534.4467
7726.921875 82.327 -534.1213
7782.914551 82.737 -532.6188
7839.312500 83.126 -530.6459
7896.119629 83.439 -528.7009
7953.337891 83.622 -526.6945
8010.971191 83.669 -524.1041
8069.021973 83.630 -520.4932
8127.493164 83.578 -515.8963
8186.388672 83.561 -510.7415
8245.710938 83.590 -505.4991
8305.461914 83.650 -500.5075
8365.647461 83.707 -496.0719
8426.267578 83.704 -492.3703
