* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:36:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 6.4464 ms (2.211 m, 7 ft 3.1 in)  relative to Loopback from SPEAKER R to MICROPHONE 2 with no timing offset
* Measurement: R uTV_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2076.365479 103.221 99.5229
2091.411865 103.081 68.4092
2106.566895 103.009 38.5737
2121.832031 103.005 7.3018
2137.207764 103.024 -27.1670
2152.694824 103.036 -64.7949
2168.294189 103.033 -104.4443
2184.006592 103.023 -144.9048
2199.832764 103.026 174.5811
2215.773682 103.072 134.2778
2231.830078 103.197 93.9878
2248.002686 103.406 53.2378
2264.292725 103.679 11.6812
2280.700684 103.991 -30.8408
2297.227539 104.306 -74.4238
2313.874268 104.566 -118.9673
2330.641602 104.703 -164.1313
2347.530273 104.674 150.5894
2364.541504 104.494 105.5942
2381.676025 104.229 60.8457
2398.934570 103.949 16.1367
2416.318359 103.701 -28.5845
2433.827881 103.513 -73.2676
2451.464355 103.382 -118.0273
2469.228760 103.264 -163.1133
2487.121826 103.087 151.3203
2505.144531 102.808 105.2070
2523.297852 102.427 58.5137
2541.582764 101.958 11.4844
2560.000000 101.425 -35.2900
2578.550781 100.876 -80.9473
2597.236084 100.388 -124.2393
2616.056641 100.044 -162.5459
2635.013672 99.893 167.8848
2654.108154 99.916 143.4648
2673.340820 100.016 111.8350
2692.713135 100.068 71.5605
2712.225586 100.002 27.3164
2731.879395 99.839 -17.3438
2751.675781 99.683 -61.0381
2771.615479 99.653 -104.8701
2791.699707 99.799 -150.7959
2811.929688 100.079 160.3936
2832.305908 100.403 109.1465
2852.830078 100.688 56.4121
2873.502930 100.885 3.0674
2894.325439 100.991 -50.2285
2915.298828 101.025 -102.8867
2936.424316 101.011 -154.0361
2957.702881 100.985 157.3633
2979.135742 100.987 112.0420
3000.723633 101.045 69.7803
3022.468262 101.174 27.8633
3044.370117 101.386 -17.1826
3066.430908 101.671 -66.2129
3088.651611 101.994 -118.5205
3111.033203 102.315 -173.1299
3133.577148 102.622 130.8525
3156.284180 102.913 73.9160
3179.156006 103.171 16.2793
3202.193359 103.368 -41.9014
3225.397949 103.490 -100.5098
3248.770508 103.539 -159.3740
3272.312500 103.535 141.7451
3296.024902 103.488 82.9512
3319.909180 103.399 24.3057
3343.966797 103.279 -33.9463
3368.198486 103.151 -91.5156
3392.605713 103.025 -148.2969
3417.189941 102.911 155.2285
3441.952393 102.839 97.9355
3466.894287 102.837 39.0820
3492.016846 102.915 -21.1992
3517.321289 103.065 -82.3799
3542.809326 103.283 -144.1094
3568.481934 103.558 153.5020
3594.340576 103.849 90.1631
3620.386719 104.092 25.7373
3646.621582 104.227 -39.5654
3673.046387 104.232 -105.3369
3699.662842 104.107 -171.2266
3726.472168 103.875 123.2500
3753.475586 103.605 59.0381
3780.675049 103.389 -2.2480
3808.071289 103.298 -58.1836
3835.666016 103.359 -108.0449
3863.460938 103.562 -157.2061
3891.457275 103.847 148.3213
3919.656250 104.144 89.0381
3948.059814 104.426 27.2812
3976.668945 104.694 -36.4541
4005.485596 104.933 -102.7266
4034.510986 105.095 -171.7559
4063.746582 105.138 117.1963
4093.194336 105.039 45.1230
4122.855469 104.803 -26.9971
4152.730957 104.498 -98.5830
4182.823730 104.222 -169.6855
4213.133789 104.048 119.2783
4243.664062 103.989 48.0889
4274.415527 104.028 -23.0781
4305.389648 104.133 -94.1914
4336.588379 104.281 -165.8496
4368.013184 104.463 120.8789
4399.665527 104.672 45.3789
4431.547363 104.869 -32.2119
4463.660156 105.008 -111.3389
4496.005371 105.058 168.5508
4528.585449 105.021 87.8174
4561.401367 104.919 6.6318
4594.455078 104.776 -74.9102
4627.748535 104.607 -156.7412
4661.283203 104.415 121.1621
4695.060547 104.201 38.7266
4729.083008 103.958 -44.1250
4763.352051 103.674 -127.4463
4797.869141 103.351 148.8486
4832.636719 103.022 65.2490
4867.655762 102.724 -16.4678
4902.928711 102.481 -90.8936
4938.457520 102.307 -145.6826
4974.243652 102.235 167.4697
5010.289062 102.307 97.3301
5046.595703 102.523 14.5088
5083.165527 102.839 -73.1074
5120.000000 103.209 -162.7256
5157.101562 103.606 106.6992
5194.472168 104.010 15.5234
5232.113281 104.403 -76.1309
5270.027344 104.763 -168.3379
5308.216309 105.054 98.7822
5346.681641 105.245 5.2578
5385.426270 105.330 -88.7881
5424.451172 105.315 176.6416
5463.758789 105.209 81.5107
5503.351562 105.032 -14.0811
5543.230957 104.822 -109.9932
5583.399414 104.623 153.8184
5623.859375 104.470 57.2725
5664.611816 104.381 -39.7871
5705.660156 104.350 -137.6758
5747.005859 104.346 123.3105
5788.650879 104.328 23.0869
5830.597656 104.263 -78.3594
5872.848633 104.127 179.0732
5915.405762 103.926 75.6465
5958.271484 103.693 -28.2676
6001.447266 103.479 -131.6289
6044.936523 103.354 129.3555
6088.740234 103.379 50.0820
6132.861816 103.570 3.4395
6177.303223 103.898 -81.5781
6222.066406 104.321 174.6816
6267.154297 104.798 65.9648
6312.568359 105.279 -44.7520
6358.312012 105.706 -156.6621
6404.386719 106.018 90.4414
6450.795898 106.176 -23.1797
6497.541016 106.197 -137.1895
6544.625000 106.151 108.7285
6592.049805 106.132 -5.4473
6639.818359 106.198 -120.2617
6687.933594 106.334 123.5332
6736.396973 106.474 5.6035
6785.211426 106.543 -113.7656
6834.379883 106.495 126.2090
6883.904785 106.336 6.6055
6933.788574 106.140 -111.6680
6984.033691 106.009 131.5586
7034.642578 106.001 16.0605
7085.618652 106.128 -97.3730
