* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:34:48 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 10.3264 ms (3.542 m, 11 ft 7.4 in)  relative to Loopback from SPEAKER L to MICROPHONE 2 with no timing offset
* Measurement: L sedacka_doma_loopback
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
9876.915039 109.028 -136.0859
9948.487305 108.980 -42.6797
10020.578125 108.948 49.4375
10093.191406 108.973 140.0684
10166.331055 109.072 -131.1426
10240.000000 109.227 -44.5664
10314.203125 109.400 39.5156
10388.944336 109.564 121.1250
10464.226562 109.722 -159.5742
10540.054688 109.879 -82.5117
10616.432617 110.024 -7.6836
10693.363281 110.133 64.9082
10770.852539 110.184 135.3438
10848.902344 110.172 -156.2461
10927.517578 110.113 -89.8008
11006.703125 110.034 -25.3398
11086.461914 109.971 37.0312
11166.798828 109.937 97.0918
11247.718750 109.918 154.7090
11329.223633 109.893 -150.2129
11411.320312 109.832 -97.6719
11494.011719 109.713 -47.5195
11577.301758 109.523 0.4844
11661.195312 109.263 46.6777
11745.697266 108.947 91.3652
11830.811523 108.603 134.7188
11916.542969 108.275 176.6816
12002.894531 108.012 -143.0918
12089.873047 107.845 -105.0820
12177.480469 107.783 -69.7227
12265.723633 107.812 -37.3301
12354.606445 107.906 -8.0879
12444.132812 108.029 17.9180
12534.308594 108.135 40.7266
12625.136719 108.182 60.5234
12716.624023 108.138 77.6094
12808.773438 107.988 92.3340
12901.591797 107.738 105.0371
12995.082031 107.419 115.9785
13089.250000 107.081 125.1934
13184.099609 106.764 132.4180
13279.636719 106.483 137.2773
13375.867188 106.223 139.4805
13472.793945 105.962 138.8594
13570.422852 105.682 135.3320
13668.759766 105.368 128.9609
13767.809570 105.014 120.0352
13867.577148 104.648 108.9629
13968.067383 104.334 95.9570
14069.285156 104.139 80.7441
14171.237305 104.083 62.6191
14273.927734 104.123 40.9961
14377.362305 104.188 15.7871
14481.546875 104.217 -12.6895
14586.486328 104.177 -44.0254
14692.185547 104.067 -77.9258
14798.651367 103.914 -114.3594
14905.888672 103.753 -153.5742
15013.902344 103.602 164.0645
15122.700195 103.459 118.3691
15232.285156 103.308 69.3340
15342.664062 103.126 17.1152
15453.843750 102.894 -38.0078
15565.829102 102.615 -95.6836
15678.625000 102.324 -155.7031
15792.239258 102.070 141.8203
15906.675781 101.888 76.3926
16021.942383 101.773 7.4395
16138.043945 101.678 -65.3652
16254.986328 101.548 -141.9746
16372.777344 101.344 137.9570
16491.421875 101.048 54.9219
16610.923828 100.669 -30.5723
16731.294922 100.247 -118.2168
16852.535156 99.844 151.8691
16974.656250 99.522 59.0820
17097.662109 99.301 -37.3633
17221.558594 99.152 -138.0645
17346.353516 99.011 116.7891
17472.052734 98.814 7.4023
17598.662109 98.520 -105.7773
17726.189453 98.127 137.7090
17854.640625 97.669 18.1602
17984.021484 97.193 -104.4336
18114.341797 96.730 129.6582
18245.605469 96.290 0.0859
18377.820312 95.859 -133.4355
18510.994141 95.402 88.8789
18645.132812 94.883 -53.0703
18780.242188 94.275 160.7637
18916.332031 93.567 10.5391
19053.408203 92.759 -143.6230
19191.476562 91.865 58.3613
19330.546875 90.913 -103.5039
19470.623047 89.948 90.5488
19611.714844 89.030 -72.5020
19753.830078 88.230 119.7617
19896.974609 87.628 -56.5547
