* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:35:22 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 11.6238 ms (3.987 m, 13 ft 1 in)  relative to Loopback from SPEAKER R to MICROPHONE 2 with no timing offset
* Measurement: R sedacka_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
761.092529 104.294 -51.8403
766.607727 104.039 -75.2788
772.162903 103.886 -97.7627
777.758301 103.872 -120.1221
783.394287 103.968 -143.8481
789.071045 104.133 -170.6528
794.789001 104.347 159.0269
800.548340 104.593 125.8950
806.349487 104.809 91.0181
812.192627 104.910 55.6968
818.078125 104.837 21.4468
824.006226 104.603 -11.0786
829.977295 104.283 -44.3247
835.991699 103.965 -83.3809
842.049622 103.715 -133.4077
848.151428 103.596 162.0205
854.297485 103.688 92.9219
860.488098 104.016 34.7612
866.723572 104.506 -14.3306
873.004211 105.031 -58.2515
879.330322 105.483 -97.9697
885.702332 105.794 -133.8530
892.120483 105.934 -168.2529
898.585144 105.906 155.5962
905.096680 105.725 116.8682
911.655396 105.399 76.4609
918.261597 104.952 35.3115
924.915710 104.448 -6.2603
931.618042 103.977 -48.1387
938.368896 103.606 -90.1953
945.168762 103.336 -132.0913
952.017822 103.097 -172.5190
958.916504 102.852 150.4561
965.865234 102.669 116.3823
972.864319 102.682 81.1304
979.914062 102.971 41.6997
987.014954 103.495 -1.4312
994.167236 104.119 -46.7124
1001.371399 104.734 -92.7871
1008.627747 105.294 -138.8105
1015.936646 105.776 175.4688
1023.298584 106.139 130.0732
1030.713867 106.364 85.2178
1038.182739 106.483 41.1426
1045.705933 106.545 -2.1309
1053.283447 106.571 -44.6729
1060.916016 106.557 -86.4014
1068.603882 106.500 -127.1523
1076.347412 106.423 -167.1025
1084.147095 106.334 153.1924
1092.003296 106.228 113.4531
1099.916382 106.127 73.7988
1107.886841 106.078 34.1602
1115.915039 106.080 -5.8105
1124.001343 106.069 -46.1172
1132.146362 105.981 -86.0254
1140.350342 105.803 -124.4541
1148.613770 105.550 -161.0029
1156.937134 105.210 163.3906
1165.320801 104.733 127.7568
1173.765137 104.112 92.4941
1182.270752 103.427 58.4238
1190.838013 102.805 25.8516
1199.467285 102.377 -5.8115
1208.159180 102.237 -38.1846
1216.913940 102.388 -72.7344
1225.732178 102.749 -109.8818
1234.614380 103.195 -149.4326
1243.560913 103.619 169.3369
1252.572266 103.981 127.4531
1261.648926 104.311 85.7705
1270.791382 104.651 44.4531
1280.000000 104.975 2.9434
1289.275391 105.194 -39.3203
1298.618042 105.245 -82.1924
1308.028320 105.138 -125.0713
1317.506836 104.932 -167.5537
1327.054077 104.703 150.7012
1336.670410 104.538 109.7012
1346.356567 104.505 68.8809
1356.112793 104.631 27.7412
1365.939697 104.898 -13.7832
1375.837891 105.247 -55.5811
1385.807739 105.618 -97.3545
1395.849854 105.987 -139.2510
1405.964844 106.324 177.3359
1416.152954 106.574 131.1660
1426.415039 106.683 82.6748
1436.751465 106.632 33.3662
1447.162720 106.441 -15.0811
1457.649414 106.182 -61.3701
1468.212158 105.965 -105.6699
1478.851440 105.876 -150.2002
1489.567871 105.903 162.7744
1500.361816 105.958 112.8125
1511.234131 105.972 60.7539
1522.185059 105.923 7.5176
1533.215454 105.806 -46.2158
1544.325806 105.613 -99.5840
1555.516602 105.343 -150.8750
1566.788574 105.046 163.6084
1578.142090 104.828 129.0996
1589.578003 104.807 100.4229
1601.096680 105.025 61.2715
1612.698975 105.401 11.3584
1624.385254 105.784 -44.3281
1636.156250 106.031 -103.0273
1648.012451 106.065 -163.2832
1659.954590 105.894 135.7305
1671.983398 105.592 74.3369
1684.099243 105.257 12.6777
1696.302856 105.006 -48.9580
1708.594971 104.948 -109.7207
1720.976196 105.123 -164.7783
1733.447144 105.461 -162.7510
1746.008423 105.834 -154.5039
1758.660645 106.119 146.0537
1771.404663 106.232 81.5527
1784.240967 106.136 16.4082
1797.170288 105.851 -47.7539
1810.193359 105.454 -110.2305
1823.310791 105.056 -171.1475
1836.523193 104.752 128.5771
1849.831421 104.562 67.7656
1863.236084 104.421 5.8418
1876.737793 104.243 -56.8076
1890.337524 103.982 -119.1250
1904.035645 103.645 -179.6445
1917.833008 103.293 123.3076
1931.730469 103.024 70.2354
1945.728638 102.934 18.0186
1959.828125 103.044 -37.7266
1974.029907 103.265 -98.1211
1988.334473 103.470 -161.9658
2002.742798 103.580 132.2520
2017.255493 103.585 65.6826
2031.873291 103.530 -0.9473
2046.597168 103.497 -67.4854
2061.427734 103.547 -134.3203
2076.365479 103.676 157.9600
2091.411865 103.824 88.9883
2106.566895 103.917 18.7715
2121.832031 103.893 -52.4033
2137.207764 103.736 -124.1348
